sample	I	II	III	IV	V	VI	VII	VIII	IX	meca	Ia	IIa	IIb	IIIa	IVa	IVb	IVc	IVd	IVg	IVh
adpvy	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101470751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101705751	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
SRR14016939	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904118	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101384751	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101698851	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	True
SRR14017047	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101526651	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101670551	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339349	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017131	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339417	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101729051	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
SRR14017041	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101443351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904017	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvbt	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995593	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvbh	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1753415	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101626351	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acvhc	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995772	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR2309552	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR18339534	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101514151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adtuk	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017118	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101366051	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101704651	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995641	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
adqed	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995790	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995727	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
ERR1904008	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101680451	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
acver	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
SRR13996108	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13995655	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14017229	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR13996109	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
GCA_0101360151	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True
GCA_0101664051	False	False	False	False	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False
SRR13995556	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
SRR14016725	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
