feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KEGG83	ST	5522	-0.00357138396797733	0.0190290225209646	1346	1346	0.851262591107877	0.941787480905896
KEGG95	ST	188	-0.00569489850755577	0.0306590133748354	1346	1346	0.8528542089149	0.941787480905896
KEGG95	ST	2990	-0.00726375241372143	0.0381940568151394	1346	1346	0.849215604901529	0.941787480905896
KEGG24	ST	2990	-0.00905006885497251	0.0492654974393707	1346	1345	0.8542770224284	0.941788791196877
KEGG59	ST	2990	-0.00905009814820763	0.0492667267527602	1346	1345	0.854280151079169	0.941788791196877
KEGG109	ST	1290	-0.00681860939437371	0.0373688235699176	1346	1344	0.855274124992455	0.942100435386853
KEGG50	ST	15	-0.000783601994270671	0.00430504956351792	1346	1346	0.855787140136986	0.942100435386853
KEGG24	ST	8	-0.00353924743076279	0.0200797247518016	1346	1345	0.860118016338535	0.944861064236643
KEGG41	ST	22	0.00154888384674391	0.00878611246834993	1346	1346	0.860136680308991	0.944861064236643
KEGG59	ST	8	-0.00353986016276689	0.0200804016519958	1346	1345	0.860098715060864	0.944861064236643
KEGG258	ST	2990	-0.00788047697556821	0.045605980428523	1346	1344	0.862840360093859	0.945805779333653
KEGG28	ST	45	0.00093434598792223	0.00535540002418609	1346	1346	0.861670342126405	0.945805779333653
KEGG48	ST	121	-0.0150582080054367	0.0868126585208847	1346	1346	0.862484235252912	0.945805779333653
KEGG2	ST	109	0.00204490137821581	0.0121803960343533	1346	1346	0.86687801774707	0.947532151500526
KEGG258	ST	188	-0.00885291028405641	0.0527397423827292	1346	1344	0.866868035547224	0.947532151500526
KEGG45	ST	4603	0.00160614958553685	0.00956758310102517	1346	1346	0.866709159371855	0.947532151500526
KEGG50	ST	5	0.000643809282895997	0.00378224113327724	1346	1346	0.865073834777634	0.947532151500526
KEGG6	ST	45	0.000754795239611444	0.00451757648771196	1346	1346	0.867551892048162	0.947595714593415
KEGG16	ST	22	0.00130497970473786	0.00801809949266732	1346	1346	0.870925942936637	0.949932690417778
KEGG51	ST	582	0.00478999795198535	0.0293520863302704	1346	1346	0.870547227113389	0.949932690417778
KEGG191	ST	4603	-0.00808968110311888	0.0500818100558685	1346	1324	0.871703184017543	0.950107082296741
KEGG3	ST	39	0.00111624427052615	0.00701818680358733	1346	1346	0.873738890005448	0.95165191204415
KEGG109	ST	2990	-0.00849495001880966	0.0538029241081683	1346	1344	0.874587362970959	0.951902370305733
KEGG287	ST	121	-0.0139739098358723	0.0894331501214444	1346	1346	0.875966521486912	0.952729665419334
KEGG9	ST	398	-0.001653571107945	0.0107724779127275	1346	1346	0.878103002738727	0.954378899163066
KEGG81	ST	188	-0.00459997443834677	0.0301701602238541	1346	1346	0.87897922213386	0.95465703801271
KEGG50	ST	7	0.00116819173423401	0.00773264262364819	1346	1346	0.879953766694729	0.955041499959935
KEGG22	ST	45	0.000579471837367878	0.00386805688756691	1346	1346	0.881115301125698	0.955628222996793
KEGG2	ST	5522	0.00122843986096282	0.0083952463537844	1346	1346	0.883702541801363	0.956412244607804
KEGG6	ST	4603	0.00183851604160754	0.0124620727392412	1346	1346	0.882739106180237	0.956412244607804
KEGG83	ST	109	-0.00406030436221331	0.0277470154444338	1346	1346	0.883685488841244	0.956412244607804
KEGG88	ST	4603	0.00320938005808568	0.0220961216509712	1346	1345	0.884541593472183	0.956647584226065
KEGG49	ST	7	-0.000886285812796514	0.00624048751106154	1346	1346	0.887146865698654	0.958272038503311
KEGG93	ST	45	-0.00176361304891546	0.0124998251680091	1346	1345	0.887911583434517	0.958272038503311
KEGG94	ST	45	-0.00176361304891546	0.0124998251680091	1346	1345	0.887911583434517	0.958272038503311
KEGG14	ST	45	0.000529583080250818	0.00387060574016484	1346	1346	0.891360016632438	0.958272618303742
KEGG16	ST	39	-0.00100489335122181	0.00736980717951041	1346	1346	0.891648076290421	0.958272618303742
KEGG19	ST	398	-0.00148672869715412	0.0107995968188607	1346	1346	0.890582832820647	0.958272618303742
KEGG24	ST	4603	0.00404846934983559	0.0292536129612186	1346	1345	0.889951644393461	0.958272618303742
KEGG48	ST	22	-0.00657940746071723	0.0478002601889778	1346	1346	0.890666814830062	0.958272618303742
KEGG59	ST	4603	0.00404874521823346	0.0292543696365108	1346	1345	0.889947021558423	0.958272618303742
KEGG109	ST	8	0.00273591087806409	0.0203577456208732	1346	1344	0.893146058330016	0.95921268930209
KEGG287	ST	4603	0.0048223927805458	0.0370837042292543	1346	1346	0.896555960443103	0.960182590710648
KEGG30	ST	45	0.000500416685972804	0.00387034868760821	1346	1346	0.897298188020426	0.960182590710648
KEGG41	ST	2990	0.00246151402308311	0.0188559531579305	1346	1346	0.896159179203209	0.960182590710648
KEGG44	ST	5	-0.000676963627056569	0.00526440688438071	1346	1346	0.897738177559208	0.960182590710648
KEGG61	ST	7	-0.000795303909269051	0.00618709095285826	1346	1346	0.897792558825616	0.960182590710648
KEGG83	ST	39	-0.00195632505742684	0.0148492184053335	1346	1346	0.895258901095176	0.960182590710648
KEGG287	ST	45	0.00318264007861073	0.0252814689337853	1346	1346	0.899864435517506	0.961730115459335
KEGG14	ST	4603	0.00137031334362729	0.0110094450262417	1346	1346	0.900966035719037	0.962239228987923
KEGG43	ST	5522	0.00150159176958675	0.0121622955134793	1346	1346	0.90179777611253	0.962459623742846
KEGG109	ST	4603	0.00391345336879504	0.0334447881967434	1346	1344	0.906870827546737	0.96315938748112
KEGG109	ST	5	0.00210392632951074	0.017891423750023	1346	1344	0.906438560039982	0.96315938748112
KEGG22	ST	4603	0.00130683964928238	0.0111789787983463	1346	1346	0.906957331545304	0.96315938748112
KEGG24	ST	15	0.00195969996369472	0.0169602938194953	1346	1345	0.908029947323265	0.96315938748112
KEGG43	ST	109	0.00185031608612922	0.0154750666543749	1346	1346	0.904966115058957	0.96315938748112
KEGG48	ST	109	-0.00836644152601788	0.0713444861636067	1346	1346	0.90677460674801	0.96315938748112
KEGG59	ST	15	0.00195856001795597	0.0169608014376111	1346	1345	0.908085946221641	0.96315938748112
KEGG83	ST	22	-0.00181959070533544	0.0154091220376903	1346	1346	0.906064826978142	0.96315938748112
KEGG88	ST	398	-0.00325515868675604	0.0275337416991486	1346	1345	0.905982719552774	0.96315938748112
KEGG41	ST	188	0.000788747273971042	0.00687969013988795	1346	1346	0.909021279016705	0.963246012285391
KEGG51	ST	22	0.00312415475172942	0.0274231267050418	1346	1346	0.909419399513108	0.963246012285391
KEGG11	ST	398	-0.00107831986802847	0.00961139678641739	1346	1346	0.910721951480787	0.963962230625124
KEGG287	ST	22	-0.00547837740411661	0.0498849774624052	1346	1346	0.912640887319084	0.964666432406642
KEGG287	ST	2990	-0.00675998195930345	0.0612765813227055	1346	1346	0.912178201885601	0.964666432406642
KEGG15	ST	45	-0.000397972616322227	0.0038168474106917	1346	1346	0.917131705111941	0.965069777164637
KEGG24	ST	398	0.00456665184793424	0.0447124499111408	1346	1345	0.918666162148274	0.965069777164637
KEGG30	ST	4603	0.00118093233335306	0.0111637024528148	1346	1346	0.915771758197544	0.965069777164637
KEGG51	ST	121	-0.00535247516254473	0.0500174291922875	1346	1346	0.914897319779919	0.965069777164637
KEGG59	ST	398	0.0045671515369509	0.0447137384804438	1346	1345	0.918659628898514	0.965069777164637
KEGG88	ST	5	-0.0011082597979974	0.0108258449186807	1346	1345	0.918526542687645	0.965069777164637
KEGG93	ST	398	-0.00293899450566561	0.0276780719975771	1346	1345	0.915511008821533	0.965069777164637
KEGG94	ST	398	-0.00293899450566561	0.0276780719975771	1346	1345	0.915511008821533	0.965069777164637
KEGG95	ST	7	0.00200006127442649	0.0192273501816425	1346	1346	0.917177353005365	0.965069777164637
KEGG24	ST	45	0.00225331738735043	0.0227431682816915	1346	1345	0.921094878142403	0.965372080160946
KEGG258	ST	398	0.004117994700338	0.0411162079156116	1346	1344	0.920238094581771	0.965372080160946
KEGG287	ST	109	-0.00728214335643316	0.0737859915227341	1346	1346	0.921463018685139	0.965372080160946
KEGG59	ST	45	0.00225363852835732	0.0227441781795761	1346	1345	0.921087159752014	0.965372080160946
KEGG48	ST	582	-0.00490618987150656	0.0510043728647967	1346	1346	0.923472672375575	0.966162095707689
KEGG83	ST	1290	0.00094327124993142	0.00941620202259114	1346	1346	0.92292092320586	0.966162095707689
KEGG191	ST	7	0.00386352475888041	0.0420088079242158	1346	1324	0.926737982645175	0.968919670713943
KEGG46	ST	5	-0.000570741566912333	0.00636396836373135	1346	1346	0.928584860392682	0.970191514015165
KEGG191	ST	188	0.00725787724997891	0.0823468899248755	1346	1324	0.929850319305678	0.970196367058603
KEGG39	ST	7	0.000672147499750159	0.00759106879190025	1346	1346	0.929485101785326	0.970196367058603
KEGG109	ST	45	0.00174791217524244	0.0211061498080697	1346	1344	0.934046585049991	0.973914427094808
KEGG26	ST	7	-0.00217969728292554	0.0274293944518447	1346	1346	0.936677694881109	0.975996596088034
KEGG88	ST	45	0.00097465641238737	0.0124178894496262	1346	1345	0.937506787943048	0.97619955794611
KEGG191	ST	582	0.00585483527813611	0.0816320345000741	1346	1324	0.942892865946887	0.979819122682147
KEGG191	ST	97	-0.00278901913817311	0.0384235952791086	1346	1324	0.942147359470096	0.979819122682147
KEGG287	ST	582	-0.00375241951436521	0.0522440969594406	1346	1346	0.94280495766959	0.979819122682147
KEGG15	ST	4603	0.000694789963102793	0.0101316105664146	1346	1346	0.945338196243493	0.981697357637473
KEGG48	ST	188	-0.00342738951117086	0.0511928980800776	1346	1346	0.946692439173395	0.982440771333685
KEGG64	ST	8	-0.000859277105928297	0.013488885876283	1346	1346	0.949220470894867	0.984400474870082
KEGG2	ST	39	-0.000345660710535752	0.00603259501536446	1346	1346	0.954329092534097	0.989031968626246
KEGG42	ST	7	-0.000459544440115154	0.00814055288300717	1346	1346	0.955001356878924	0.989062643497082
KEGG16	ST	109	-0.000661534272982821	0.0124797000338354	1346	1346	0.957766726680968	0.989928134561458
KEGG191	ST	22	0.00415256074763308	0.0773290299413703	1346	1324	0.957223110912365	0.989928134561458
KEGG47	ST	45	-0.000140261984493535	0.00259240303520259	1346	1346	0.956895357045733	0.989928134561458
KEGG49	ST	45	-0.000219247891850718	0.00420176165852416	1346	1346	0.958451360532648	0.989970901919292
KEGG125	ST	45	0.000248785747092614	0.00484440527385997	1346	1346	0.959103475087814	0.989980045714383
KEGG57	ST	4603	0.000697417995889657	0.0144278076510673	1346	1346	0.961454194862525	0.991741290813288
KEGG24	ST	5	-0.000749216646926114	0.017757075756083	1346	1345	0.966351829486241	0.992138402654653
KEGG28	ST	4603	0.000753224670290416	0.0171458305833516	1346	1346	0.964966757858759	0.992138402654653
KEGG287	ST	188	-0.00241467992948521	0.0529152167886142	1346	1346	0.963641224508035	0.992138402654653
KEGG41	ST	109	-0.000663485651507939	0.015512406088178	1346	1346	0.965891388010659	0.992138402654653
KEGG59	ST	5	-0.000749528191942496	0.0177576749647526	1346	1345	0.966338980758242	0.992138402654653
KEGG83	ST	6	-0.000746100238543998	0.0159171004609646	1346	1346	0.96262761708308	0.992138402654653
KEGG88	ST	8	0.000544131465235379	0.0123986299938928	1346	1345	0.965019993782148	0.992138402654653
KEGG5	ST	4603	-0.000839515523424234	0.0205931158253293	1346	1345	0.967487940743519	0.992642627202851
KEGG95	ST	97	0.000713795824050716	0.0178771170511392	1346	1346	0.968158238368175	0.992668573516736
KEGG258	ST	5	-0.000633025147934141	0.0162140537481082	1346	1344	0.968864091469785	0.992730916625832
KEGG53	ST	7	0.000240824417809275	0.00654010105197039	1346	1346	0.970643630012683	0.993231746402605
KEGG62	ST	7	0.000242393709246324	0.00654084794120585	1346	1346	0.970455789648638	0.993231746402605
KEGG35	ST	4603	0.000487140066949644	0.0138682391796345	1346	1346	0.971984629089499	0.993283097057595
KEGG75	ST	4603	0.00131046710570064	0.0368127979368071	1346	1346	0.97160834433456	0.993283097057595
KEGG51	ST	109	0.00133929131691084	0.0410624367921715	1346	1346	0.97401632256604	0.994698819130149
KEGG191	ST	121	-0.00433518005104963	0.139090457857643	1346	1324	0.975165004276786	0.995146151550638
KEGG43	ST	39	-0.00025240216643472	0.00852443421188968	1346	1346	0.976394209773531	0.995146151550638
KEGG86	ST	4603	-0.00069924091157295	0.0235557492378878	1346	1346	0.976323334844037	0.995146151550638
KEGG287	ST	398	0.0015261449756547	0.0537331800374375	1346	1346	0.977348411549527	0.99522798755093
KEGG83	ST	2990	-0.000941163050312557	0.0337654214647268	1346	1346	0.977767847418457	0.99522798755093
KEGG134	ST	4603	0.00042182883878698	0.0166553504643953	1346	1346	0.979798183102331	0.995977149137706
KEGG17	ST	8	0.000119351874320719	0.00458128019921114	1346	1346	0.97923713507441	0.995977149137706
KEGG191	ST	109	0.00235658642837594	0.114612951097066	1346	1324	0.98361484652147	0.996105870300512
KEGG53	ST	45	-0.000101747000804461	0.00463422923695013	1346	1346	0.98250440130709	0.996105870300512
KEGG62	ST	45	-0.000102373318288971	0.00463496679681019	1346	1346	0.982399517340792	0.996105870300512
KEGG81	ST	15	-0.000178281619645085	0.00741685787123911	1346	1346	0.98082648415994	0.996105870300512
KEGG93	ST	8	0.000242135695834507	0.0124194818879441	1346	1345	0.984455509244366	0.996105870300512
KEGG94	ST	8	0.000242135695834507	0.0124194818879441	1346	1345	0.984455509244366	0.996105870300512
KEGG95	ST	398	0.000716510163742358	0.0330373673997445	1346	1346	0.982704746165977	0.996105870300512
KEGG8	ST	4603	0.000254533735532945	0.016585529296207	1346	1346	0.987757974912452	0.99879075124196
KEGG109	ST	398	0.000274819868987673	0.0459817597694059	1346	1344	0.995233892572863	0.998878454845972
KEGG125	ST	4603	8.5510564361359e-05	0.0153682729596994	1346	1346	0.995561406737984	0.998878454845972
KEGG25	ST	7	6.43244495694986e-05	0.00609035977773525	1346	1346	0.99157859438366	0.998878454845972
KEGG27	ST	7	-4.51738679435703e-05	0.00824978004175652	1346	1346	0.995633235694426	0.998878454845972
KEGG37	ST	4603	-0.000263263507582362	0.0196371468124897	1346	1346	0.989305655481939	0.998878454845972
KEGG41	ST	5522	9.98843396909722e-05	0.0109131300903761	1346	1346	0.992701842914993	0.998878454845972
KEGG52	ST	45	3.67171034437751e-05	0.00487616395382089	1346	1346	0.993999740537769	0.998878454845972
KEGG52	ST	4603	0.000121099206223776	0.015235130866477	1346	1346	0.993659200161155	0.998878454845972
KEGG54	ST	121	-0.000239023193984424	0.0284804723879959	1346	1346	0.993311608751201	0.998878454845972
KEGG56	ST	121	0.000462724809346322	0.06944348681394	1346	1346	0.994691473628875	0.998878454845972
KEGG77	ST	398	-0.00019530791324906	0.0187961992940646	1346	1346	0.991713095493148	0.998878454845972
KEGG83	ST	582	0.000111538965722542	0.0131953819880597	1346	1346	0.993262499096994	0.998878454845972
KEGG18	ST	7	-7.64779839404176e-06	0.00609449909289049	1346	1346	0.998999413784238	0.999949051389675
KEGG36	ST	4603	-3.86693169790417e-05	0.0166441642516802	1346	1346	0.998146645544656	0.999949051389675
KEGG84	ST	4603	-3.81535923152053e-05	0.0180030126872549	1346	1345	0.998309392954174	0.999949051389675
KEGG93	ST	5	-6.93730705356808e-07	0.0108562269991878	1346	1345	0.999949051389675	0.999949051389675
KEGG94	ST	5	-6.93730705356808e-07	0.0108562269991878	1346	1345	0.999949051389675	0.999949051389675
